"Period","Passenger_type","Direction","Country","Count"
201601,"Overseas visitor","Arrival","Ghana",16
201601,"Overseas visitor","Arrival","Greece",112
201601,"Overseas visitor","Arrival","Guadeloupe",16
201601,"Overseas visitor","Arrival","Guam",48
201601,"Overseas visitor","Arrival","Guatemala",16
201601,"Overseas visitor","Arrival","Hong Kong (Special Administrative Region)",2672
201601,"Overseas visitor","Arrival","Hungary",256
201601,"Overseas visitor","Arrival","Iceland",80
201601,"Overseas visitor","Arrival","India",3776
201601,"Overseas visitor","Arrival","Indonesia",768
201601,"Overseas visitor","Arrival","Iran",32
201601,"Overseas visitor","Arrival","Ireland",1488
201601,"Overseas visitor","Arrival","Israel",960
201601,"Overseas visitor","Arrival","Italy",1056
201601,"Overseas visitor","Arrival","Jamaica",16
201601,"Overseas visitor","Arrival","Japan",8832
201601,"Overseas visitor","Arrival","Jordan",48
201601,"Overseas visitor","Arrival","Kazakhstan",32
201601,"Overseas visitor","Arrival","Kenya",48
201601,"Overseas visitor","Arrival","Kiribati",48
201601,"Overseas visitor","Arrival","Korea, Republic of",12752
201601,"Overseas visitor","Arrival","Kuwait",48
201601,"Overseas visitor","Arrival","Laos",32
201601,"Overseas visitor","Arrival","Latvia",32
201601,"Overseas visitor","Arrival","Liechtenstein",16
201601,"Overseas visitor","Arrival","Lithuania",32
201601,"Overseas visitor","Arrival","Luxembourg",48
201601,"Overseas visitor","Arrival","Macau (Special Administrative Region)",128
201601,"Overseas visitor","Arrival","Madagascar",16
201601,"Overseas visitor","Arrival","Malawi",16
201601,"Overseas visitor","Arrival","Malaysia",1488
201601,"Overseas visitor","Arrival","Maldives",32
201601,"Overseas visitor","Arrival","Malta",64
201601,"Overseas visitor","Arrival","Mauritius",32
201601,"Overseas visitor","Arrival","Mexico",400
201601,"Overseas visitor","Arrival","Moldova",16
201601,"Overseas visitor","Arrival","Monaco",32
201601,"Overseas visitor","Arrival","Mongolia",16
201601,"Overseas visitor","Arrival","Montenegro",16
201601,"Overseas visitor","Arrival","Morocco",16
201601,"Overseas visitor","Arrival","Myanmar",32
201601,"Overseas visitor","Arrival","Nauru",16
201601,"Overseas visitor","Arrival","Nepal",48
201601,"Overseas visitor","Arrival","Netherlands",4080
201601,"Overseas visitor","Arrival","New Caledonia",3008
201601,"Overseas visitor","Arrival","New Zealand",1968
201601,"Overseas visitor","Arrival","Nigeria",16
201601,"Overseas visitor","Arrival","Niue",176
201601,"Overseas visitor","Arrival","Norfolk Island",48
201601,"Overseas visitor","Arrival","Norway",608
201601,"Overseas visitor","Arrival","Not Stated",4864
201601,"Overseas visitor","Arrival","Oman",48
201601,"Overseas visitor","Arrival","Pakistan",96
201601,"Overseas visitor","Arrival","Panama",32
201601,"Overseas visitor","Arrival","Papua New Guinea",256
201601,"Overseas visitor","Arrival","Paraguay",32
201601,"Overseas visitor","Arrival","Peru",80
201601,"Overseas visitor","Arrival","Philippines",1040
201601,"Overseas visitor","Arrival","Poland",784
201601,"Overseas visitor","Arrival","Portugal",176
201601,"Overseas visitor","Arrival","Qatar",112
201601,"Overseas visitor","Arrival","Reunion",48
201601,"Overseas visitor","Arrival","Romania",176
201601,"Overseas visitor","Arrival","Russia",608
201601,"Overseas visitor","Arrival","Rwanda",16
201601,"Overseas visitor","Arrival","Samoa",1024
201601,"Overseas visitor","Arrival","Samoa, American",80
201601,"Overseas visitor","Arrival","Saudi Arabia",192
201601,"Overseas visitor","Arrival","Senegal",16
201601,"Overseas visitor","Arrival","Serbia",48
201601,"Overseas visitor","Arrival","Seychelles",16
201601,"Overseas visitor","Arrival","Singapore",2480
201601,"Overseas visitor","Arrival","Slovakia",144
201601,"Overseas visitor","Arrival","Slovenia",64
201601,"Overseas visitor","Arrival","Solomon Islands",112
201601,"Overseas visitor","Arrival","South Africa",1296
201601,"Overseas visitor","Arrival","Spain",976
201601,"Overseas visitor","Arrival","Sri Lanka",192
201601,"Overseas visitor","Arrival","Sweden",2832
201601,"Overseas visitor","Arrival","Switzerland",3632
201601,"Overseas visitor","Arrival","Taiwan",4160
201601,"Overseas visitor","Arrival","Thailand",1056
201601,"Overseas visitor","Arrival","Timor-Leste",32
201601,"Overseas visitor","Arrival","Tonga",1120
201601,"Overseas visitor","Arrival","Trinidad and Tobago",32
201601,"Overseas visitor","Arrival","Turkey",128
201601,"Overseas visitor","Arrival","Tuvalu",16
201601,"Overseas visitor","Arrival","Uganda",16
201601,"Overseas visitor","Arrival","Ukraine",96
201601,"Overseas visitor","Arrival","United Arab Emirates",608
201601,"Overseas visitor","Arrival","United Kingdom",35184
201601,"Overseas visitor","Arrival","United States of America",28992
201601,"Overseas visitor","Arrival","Uruguay",80
201601,"Overseas visitor","Arrival","Vanuatu",272
201601,"Overseas visitor","Arrival","Venezuela",16
201601,"Overseas visitor","Arrival","Viet Nam",336
201601,"Overseas visitor","Arrival","Wallis and Futuna",32
201601,"Overseas visitor","Arrival","Zambia",16
201601,"Overseas visitor","Arrival","Zimbabwe",48
201601,"Overseas visitor","Departure","Afghanistan",26
201601,"Overseas visitor","Departure","Andorra",26
201601,"Overseas visitor","Departure","Antigua and Barbuda",26
201601,"Overseas visitor","Departure","Argentina",1612
201601,"Overseas visitor","Departure","Australia",189436
201601,"Overseas visitor","Departure","Austria",1170
201601,"Overseas visitor","Departure","Bahrain",26
201601,"Overseas visitor","Departure","Bangladesh",78
201601,"Overseas visitor","Departure","Belgium",1170
201601,"Overseas visitor","Departure","Bermuda",78
201601,"Overseas visitor","Departure","Botswana",26
201601,"Overseas visitor","Departure","Brazil",1924
201601,"Overseas visitor","Departure","Brunei Darussalam",78
201601,"Overseas visitor","Departure","Bulgaria",104
201601,"Overseas visitor","Departure","Cambodia",104
201601,"Overseas visitor","Departure","Canada",7566
201601,"Overseas visitor","Departure","Cayman Islands",52
201601,"Overseas visitor","Departure","Chile",832
201601,"Overseas visitor","Departure","China, People's Republic of",30186
201601,"Overseas visitor","Departure","Colombia",286
201601,"Overseas visitor","Departure","Cook Islands",1300
201601,"Overseas visitor","Departure","Costa Rica",52
201601,"Overseas visitor","Departure","Croatia",52
201601,"Overseas visitor","Departure","Curacao",26
201601,"Overseas visitor","Departure","Cyprus",26
201601,"Overseas visitor","Departure","Czechia",962
201601,"Overseas visitor","Departure","Denmark",1950
201601,"Overseas visitor","Departure","Dominican Republic",26
201601,"Overseas visitor","Departure","El Salvador",26
201601,"Overseas visitor","Departure","Estonia",52
201601,"Overseas visitor","Departure","Fiji",4264
201601,"Overseas visitor","Departure","Finland",884
201601,"Overseas visitor","Departure","Former Yugoslav Republic of Macedonia (FYROM)",26
201601,"Overseas visitor","Departure","France",5122
201601,"Overseas visitor","Departure","French Guiana",26
201601,"Overseas visitor","Departure","French Polynesia",1846
201601,"Overseas visitor","Departure","Gabon",26
201601,"Overseas visitor","Departure","Germany",14664
201601,"Overseas visitor","Departure","Ghana",26
201601,"Overseas visitor","Departure","Gibraltar",26
201601,"Overseas visitor","Departure","Greece",104
201601,"Overseas visitor","Departure","Greenland",52
201601,"Overseas visitor","Departure","Guam",52
201601,"Overseas visitor","Departure","Hong Kong (Special Administrative Region)",4628
201601,"Overseas visitor","Departure","Hungary",156
201601,"Overseas visitor","Departure","Iceland",52
201601,"Overseas visitor","Departure","India",5174
201601,"Overseas visitor","Departure","Indonesia",1742
201601,"Overseas visitor","Departure","Iran",78
201601,"Overseas visitor","Departure","Iraq",26
201601,"Overseas visitor","Departure","Ireland",1846
201601,"Overseas visitor","Departure","Israel",754
201601,"Overseas visitor","Departure","Italy",1846
201601,"Overseas visitor","Departure","Japan",9776
201601,"Overseas visitor","Departure","Jordan",78
201601,"Overseas visitor","Departure","Kazakhstan",104
201601,"Overseas visitor","Departure","Kenya",52
201601,"Overseas visitor","Departure","Korea, Republic of",12662
201601,"Overseas visitor","Departure","Kosovo",26
201601,"Overseas visitor","Departure","Kuwait",104
201601,"Overseas visitor","Departure","Laos",104
201601,"Overseas visitor","Departure","Latvia",130
201601,"Overseas visitor","Departure","Lebanon",26
201601,"Overseas visitor","Departure","Lithuania",78
201601,"Overseas visitor","Departure","Luxembourg",78
201601,"Overseas visitor","Departure","Macau (Special Administrative Region)",260
201601,"Overseas visitor","Departure","Malawi",78
201601,"Overseas visitor","Departure","Malaysia",3068
201601,"Overseas visitor","Departure","Maldives",26
201601,"Overseas visitor","Departure","Malta",104
201601,"Overseas visitor","Departure","Marshall Islands",26
201601,"Overseas visitor","Departure","Mauritius",26
201601,"Overseas visitor","Departure","Mexico",442
201601,"Overseas visitor","Departure","Monaco",26
201601,"Overseas visitor","Departure","Mongolia",52
201601,"Overseas visitor","Departure","Morocco",26
201601,"Overseas visitor","Departure","Myanmar",78
201601,"Overseas visitor","Departure","Namibia",26
201601,"Overseas visitor","Departure","Nepal",52
201601,"Overseas visitor","Departure","Netherlands",4420
201601,"Overseas visitor","Departure","New Caledonia",2860
201601,"Overseas visitor","Departure","New Zealand",2808
201601,"Overseas visitor","Departure","Niue",286
201601,"Overseas visitor","Departure","Norfolk Island",78
201601,"Overseas visitor","Departure","Norway",754
201601,"Overseas visitor","Departure","Not Stated",16224
201601,"Overseas visitor","Departure","Oman",26
201601,"Overseas visitor","Departure","Pakistan",78
201601,"Overseas visitor","Departure","Panama",26
201601,"Overseas visitor","Departure","Papua New Guinea",260
201601,"Overseas visitor","Departure","Paraguay",26
201601,"Overseas visitor","Departure","Philippines",1794
201601,"Overseas visitor","Departure","Poland",572
201601,"Overseas visitor","Departure","Portugal",156
201601,"Overseas visitor","Departure","Qatar",234
201601,"Overseas visitor","Departure","Reunion",78
201601,"Overseas visitor","Departure","Romania",182
201601,"Overseas visitor","Departure","Russia",1326
201601,"Overseas visitor","Departure","Samoa",3406
201601,"Overseas visitor","Departure","Samoa, American",208
201601,"Overseas visitor","Departure","Saudi Arabia",312
201601,"Overseas visitor","Departure","Singapore",5642
201601,"Overseas visitor","Departure","Slovakia",156
201601,"Overseas visitor","Departure","Slovenia",52
201601,"Overseas visitor","Departure","Solomon Islands",78
201601,"Overseas visitor","Departure","Somalia",26
201601,"Overseas visitor","Departure","South Africa",3172
201601,"Overseas visitor","Departure","Spain",1482
201601,"Overseas visitor","Departure","Sri Lanka",390
201601,"Overseas visitor","Departure","Sudan",26
201601,"Overseas visitor","Departure","Sweden",3926
201601,"Overseas visitor","Departure","Switzerland",3848
201601,"Overseas visitor","Departure","Taiwan",3068
201601,"Overseas visitor","Departure","Thailand",1820
201601,"Overseas visitor","Departure","Timor-Leste",52
201601,"Overseas visitor","Departure","Tonga",2886
201601,"Overseas visitor","Departure","Turkey",208
201601,"Overseas visitor","Departure","Tuvalu",26
201601,"Overseas visitor","Departure","Ukraine",182
201601,"Overseas visitor","Departure","United Arab Emirates",1092
201601,"Overseas visitor","Departure","United Kingdom",36868
201601,"Overseas visitor","Departure","United States of America",32500
201601,"Overseas visitor","Departure","Uruguay",52
201601,"Overseas visitor","Departure","Vanuatu",208
201601,"Overseas visitor","Departure","Viet Nam",312
201601,"Overseas visitor","Departure","Wallis and Futuna",52
201601,"Overseas visitor","Departure","Zambia",78
201601,"Overseas visitor","Departure","Zimbabwe",104
201602,"Overseas visitor","Arrival","Afghanistan",16
201602,"Overseas visitor","Arrival","Andorra",16
201602,"Overseas visitor","Arrival","Antarctica",16
201602,"Overseas visitor","Arrival","Argentina",1392
201602,"Overseas visitor","Arrival","Australia",122064
201602,"Overseas visitor","Arrival","Austria",1328
201602,"Overseas visitor","Arrival","Bahamas",16
201602,"Overseas visitor","Arrival","Bahrain",48
201602,"Overseas visitor","Arrival","Bangladesh",64
201602,"Overseas visitor","Arrival","Barbados",16
201602,"Overseas visitor","Arrival","Belarus",16
201602,"Overseas visitor","Arrival","Belgium",768
201602,"Overseas visitor","Arrival","Bermuda",32
201602,"Overseas visitor","Arrival","Bhutan",16
201602,"Overseas visitor","Arrival","Bolivia",32
201602,"Overseas visitor","Arrival","Botswana",16
201602,"Overseas visitor","Arrival","Brazil",1168
201602,"Overseas visitor","Arrival","Brunei Darussalam",80
201602,"Overseas visitor","Arrival","Bulgaria",64
201602,"Overseas visitor","Arrival","Cambodia",96
201602,"Overseas visitor","Arrival","Canada",9440
201602,"Overseas visitor","Arrival","Cayman Islands",16
201602,"Overseas visitor","Arrival","Chile",800
201602,"Overseas visitor","Arrival","China, People's Republic of",53152
201602,"Overseas visitor","Arrival","Colombia",128
201602,"Overseas visitor","Arrival","Cook Islands",848
201602,"Overseas visitor","Arrival","Costa Rica",32
201602,"Overseas visitor","Arrival","Croatia",64
201602,"Overseas visitor","Arrival","Cyprus",64
201602,"Overseas visitor","Arrival","Czechia",688
201602,"Overseas visitor","Arrival","Denmark",2224
201602,"Overseas visitor","Arrival","Dominican Republic",16
201602,"Overseas visitor","Arrival","Ecuador",16
201602,"Overseas visitor","Arrival","Egypt",16
201602,"Overseas visitor","Arrival","Estonia",80
201602,"Overseas visitor","Arrival","Eswatini",16
201602,"Overseas visitor","Arrival","Faeroe Islands",16
201602,"Overseas visitor","Arrival","Fiji",1888
201602,"Overseas visitor","Arrival","Finland",560
201602,"Overseas visitor","Arrival","France",5360
201602,"Overseas visitor","Arrival","French Guiana",16
201602,"Overseas visitor","Arrival","French Polynesia",1568
201602,"Overseas visitor","Arrival","Georgia",16
201602,"Overseas visitor","Arrival","Germany",15600
201602,"Overseas visitor","Arrival","Ghana",16
201602,"Overseas visitor","Arrival","Gibraltar",16
201602,"Overseas visitor","Arrival","Greece",96
201602,"Overseas visitor","Arrival","Guam",32
201602,"Overseas visitor","Arrival","Guatemala",16
201602,"Overseas visitor","Arrival","Hong Kong (Special Administrative Region)",4656
201602,"Overseas visitor","Arrival","Hungary",240
201602,"Overseas visitor","Arrival","Iceland",16
201602,"Overseas visitor","Arrival","India",4320
201602,"Overseas visitor","Arrival","Indonesia",848
201602,"Overseas visitor","Arrival","Iran",16
201602,"Overseas visitor","Arrival","Iraq",16
201602,"Overseas visitor","Arrival","Ireland",1120
201602,"Overseas visitor","Arrival","Israel",784
201602,"Overseas visitor","Arrival","Italy",1120
201602,"Overseas visitor","Arrival","Jamaica",32
201602,"Overseas visitor","Arrival","Japan",11360
201602,"Overseas visitor","Arrival","Jordan",16
